      1.00      0.10      0.36
      0.98      0.20      0.36
      0.96      0.29      0.35
      0.92      0.38      0.35
      0.88      0.47      0.35
      0.83      0.56      0.35
      0.77      0.63      0.35
      0.71      0.71      0.35
      0.63      0.77      0.35
      0.56      0.83      0.36
      0.47      0.88      0.36
      0.38      0.92      0.36
      0.29      0.96      0.36
      0.20      0.98      0.36
      0.10      1.00      0.37
      0.00      1.00      0.37
     -0.10      1.00      0.37
     -0.20      0.98      0.38
     -0.29      0.96      0.38
     -0.38      0.92      0.38
     -0.47      0.88      0.40
     -0.56      0.83      0.40
     -0.63      0.77      0.41
     -0.71      0.71      0.41
     -0.77      0.63      0.41
     -0.83      0.56      0.42
     -0.88      0.47      0.42
     -0.92      0.38      0.42
     -0.96      0.29      0.43
     -0.98      0.20      0.43
     -1.00      0.10      0.43
     -1.00      0.00      0.44
     -1.00     -0.10      0.44
     -0.98     -0.20      0.44
     -0.96     -0.29      0.44
     -0.92     -0.38      0.44
     -0.88     -0.47      0.44
     -0.83     -0.56      0.44
     -0.77     -0.63      0.44
     -0.71     -0.71      0.44
     -0.63     -0.77      0.44
     -0.56     -0.83      0.44
     -0.47     -0.88      0.44
     -0.38     -0.92      0.44
     -0.29     -0.96      0.43
     -0.20     -0.98      0.43
     -0.10     -1.00      0.43
      0.00     -1.00      0.43
      0.10     -1.00      0.42
      0.20     -0.98      0.42
      0.29     -0.96      0.41
      0.38     -0.92      0.41
      0.47     -0.88      0.41
      0.56     -0.83      0.40
      0.63     -0.77      0.40
      0.71     -0.71      0.38
      0.77     -0.63      0.38
      0.83     -0.56      0.38
      0.88     -0.47      0.37
      0.92     -0.38      0.37
      0.96     -0.29      0.37
      0.98     -0.20      0.36
      1.00     -0.10      0.36
      1.00      0.00      0.36
      1.99      0.20      0.27
      1.96      0.39      0.27
      1.91      0.58      0.26
      1.85      0.77      0.26
      1.76      0.94      0.26
      1.66      1.11      0.26
      1.55      1.27      0.26
      1.41      1.41      0.26
      1.27      1.55      0.26
      1.11      1.66      0.27
      0.94      1.76      0.27
      0.77      1.85      0.27
      0.58      1.91      0.29
      0.39      1.96      0.30
      0.20      1.99      0.30
      0.00      2.00      0.31
     -0.20      1.99      0.32
     -0.39      1.96      0.33
     -0.58      1.91      0.34
     -0.77      1.85      0.35
     -0.94      1.76      0.36
     -1.11      1.66      0.38
     -1.27      1.55      0.40
     -1.41      1.41      0.41
     -1.55      1.27      0.42
     -1.66      1.11      0.43
     -1.76      0.94      0.44
     -1.85      0.77      0.45
     -1.91      0.58      0.46
     -1.96      0.39      0.47
     -1.99      0.20      0.48
     -2.00      0.00      0.49
     -1.99     -0.20      0.51
     -1.96     -0.39      0.51
     -1.91     -0.58      0.52
     -1.85     -0.77      0.52
     -1.76     -0.94      0.52
     -1.66     -1.11      0.52
     -1.55     -1.27      0.52
     -1.41     -1.41      0.52
     -1.27     -1.55      0.52
     -1.11     -1.66      0.51
     -0.94     -1.76      0.51
     -0.77     -1.85      0.49
     -0.58     -1.91      0.48
     -0.39     -1.96      0.47
     -0.20     -1.99      0.46
      0.00     -2.00      0.45
      0.20     -1.99      0.44
      0.39     -1.96      0.43
      0.58     -1.91      0.42
      0.77     -1.85      0.41
      0.94     -1.76      0.40
