      1.00      0.10     -0.13
      0.98      0.20     -0.13
      0.96      0.29     -0.13
      0.92      0.38     -0.13
      0.88      0.47     -0.14
      0.83      0.56     -0.14
      0.77      0.63     -0.14
      0.71      0.71     -0.14
      0.63      0.77     -0.14
      0.56      0.83     -0.14
      0.47      0.88     -0.15
      0.38      0.92     -0.15
      0.29      0.96     -0.15
      0.20      0.98     -0.15
      0.10      1.00     -0.15
      0.00      1.00     -0.15
     -0.10      1.00     -0.16
     -0.20      0.98     -0.16
     -0.29      0.96     -0.16
     -0.38      0.92     -0.16
     -0.47      0.88     -0.16
     -0.56      0.83     -0.16
     -0.63      0.77     -0.16
     -0.71      0.71     -0.16
     -0.77      0.63     -0.16
     -0.83      0.56     -0.16
     -0.88      0.47     -0.16
     -0.92      0.38     -0.16
     -0.96      0.29     -0.16
     -0.98      0.20     -0.16
     -1.00      0.10     -0.16
     -1.00      0.00     -0.16
     -1.00     -0.10     -0.16
     -0.98     -0.20     -0.16
     -0.96     -0.29     -0.15
     -0.92     -0.38     -0.15
     -0.88     -0.47     -0.15
     -0.83     -0.56     -0.15
     -0.77     -0.63     -0.15
     -0.71     -0.71     -0.15
     -0.63     -0.77     -0.15
     -0.56     -0.83     -0.14
     -0.47     -0.88     -0.14
     -0.38     -0.92     -0.14
     -0.29     -0.96     -0.14
     -0.20     -0.98     -0.14
     -0.10     -1.00     -0.14
      0.00     -1.00     -0.13
      0.10     -1.00     -0.13
      0.20     -0.98     -0.13
      0.29     -0.96     -0.13
      0.38     -0.92     -0.13
      0.47     -0.88     -0.13
      0.56     -0.83     -0.13
      0.63     -0.77     -0.13
      0.71     -0.71     -0.13
      0.77     -0.63     -0.13
      0.83     -0.56     -0.13
      0.88     -0.47     -0.13
      0.92     -0.38     -0.13
      0.96     -0.29     -0.13
      0.98     -0.20     -0.13
      1.00     -0.10     -0.13
      1.00      0.00     -0.13
      1.99      0.20     -0.11
      1.96      0.39     -0.11
      1.91      0.58     -0.11
      1.85      0.77     -0.11
      1.76      0.94     -0.12
      1.66      1.11     -0.12
      1.55      1.27     -0.12
      1.41      1.41     -0.13
      1.27      1.55     -0.13
      1.11      1.66     -0.13
      0.94      1.76     -0.14
      0.77      1.85     -0.14
      0.58      1.91     -0.15
      0.39      1.96     -0.15
      0.20      1.99     -0.15
      0.00      2.00     -0.16
     -0.20      1.99     -0.16
     -0.39      1.96     -0.17
     -0.58      1.91     -0.17
     -0.77      1.85     -0.17
     -0.94      1.76     -0.18
     -1.11      1.66     -0.18
     -1.27      1.55     -0.18
     -1.41      1.41     -0.19
     -1.55      1.27     -0.19
     -1.66      1.11     -0.19
     -1.76      0.94     -0.19
     -1.85      0.77     -0.19
     -1.91      0.58     -0.19
     -1.96      0.39     -0.18
     -1.99      0.20     -0.18
     -2.00      0.00     -0.18
     -1.99     -0.20     -0.18
     -1.96     -0.39     -0.17
     -1.91     -0.58     -0.17
     -1.85     -0.77     -0.17
     -1.76     -0.94     -0.16
     -1.66     -1.11     -0.16
     -1.55     -1.27     -0.15
     -1.41     -1.41     -0.15
     -1.27     -1.55     -0.14
     -1.11     -1.66     -0.14
     -0.94     -1.76     -0.13
     -0.77     -1.85     -0.13
     -0.58     -1.91     -0.12
     -0.39     -1.96     -0.12
     -0.20     -1.99     -0.12
      0.00     -2.00     -0.11
      0.20     -1.99     -0.11
      0.39     -1.96     -0.11
      0.58     -1.91     -0.10
      0.77     -1.85     -0.10
      0.94     -1.76     -0.10
      1.11     -1.66     -0.10
      1.27     -1.55     -0.10
      1.41     -1.41     -0.10
      1.55     -1.27     -0.09
      1.66     -1.11     -0.10
      1.76     -0.94     -0.10
      1.85     -0.77     -0.10
      1.91     -0.58     -0.10
      1.96     -0.39     -0.10
      1.99     -0.20     -0.10
      2.00      0.00     -0.10
      2.99      0.29     -0.08
      2.94      0.59     -0.08
      2.87      0.87     -0.09
      2.77      1.15     -0.09
      2.65      1.41     -0.09
      2.49      1.67     -0.10
      2.32      1.90     -0.10
      2.12      2.12     -0.11
      1.90      2.32     -0.11
      1.67      2.49     -0.12
      1.41      2.65     -0.13
      1.15      2.77     -0.13
      0.87      2.87     -0.14
      0.59      2.94     -0.14
      0.29      2.99     -0.15
      0.00      3.00     -0.16
     -0.29      2.99     -0.16
     -0.59      2.94     -0.17
     -0.87      2.87     -0.18
     -1.15      2.77     -0.18
     -1.41      2.65     -0.19
     -1.67      2.49     -0.19
     -1.90      2.32     -0.20
     -2.12      2.12     -0.20
     -2.32      1.90     -0.20
     -2.49      1.67     -0.21
     -2.65      1.41     -0.21
     -2.77      1.15     -0.21
     -2.87      0.87     -0.21
     -2.94      0.59     -0.20
     -2.99      0.29     -0.20
     -3.00      0.00     -0.19
     -2.99     -0.29     -0.19
     -2.94     -0.59     -0.19
     -2.87     -0.87     -0.18
